group	label	showSelected1
1	Cluster 12: 28/2514 pixels shown, logFC -1.7 to 1.8, log10(p) 0.0 to 2.8	12
1	Cluster 14: 381/430 pixels shown, logFC -1.9 to 1.7, log10(p) 0.0 to 2.2	14
1	Cluster 30: 142/150 pixels shown, logFC -1.2 to 1.8, log10(p) 0.0 to 1.6	30
1	Cluster 31: 109/423 pixels shown, logFC -2.3 to 1.4, log10(p) 0.0 to 3.6	31
1	Cluster 33: 52/290 pixels shown, logFC -2.3 to 0.9, log10(p) 0.0 to 3.0	33
1	Cluster 35: 82/1068 pixels shown, logFC -1.5 to 1.8, log10(p) 0.0 to 2.2	35
1	Cluster 41: 10/278 pixels shown, logFC -1.6 to 1.8, log10(p) 0.0 to 1.9	41
1	Cluster 57: 16/42 pixels shown, logFC -1.3 to 1.9, log10(p) 0.0 to 1.3	57
1	Cluster 186: 34/66 pixels shown, logFC -2.0 to 0.8, log10(p) 0.0 to 2.3	186
1	Cluster 198: 86/86 pixels shown, logFC -1.0 to 1.6, log10(p) 0.0 to 1.2	198
1	Cluster 260: 6/88 pixels shown, logFC -0.8 to 2.3, log10(p) 0.0 to 2.4	260
1	Cluster 290: 29/46 pixels shown, logFC -2.1 to 1.2, log10(p) 0.0 to 1.0	290
1	Cluster 309: 334/349 pixels shown, logFC -1.5 to 1.7, log10(p) 0.0 to 2.7	309
1	Cluster 345: 3/75 pixels shown, logFC -1.7 to 0.8, log10(p) 0.0 to 2.1	345
1	Cluster 395: 42/55 pixels shown, logFC -0.7 to 1.5, log10(p) 0.0 to 1.4	395
1	Cluster 462: 46/46 pixels shown, logFC -1.2 to 0.2, log10(p) 0.1 to 1.9	462
1	Cluster 484: 34/34 pixels shown, logFC -0.3 to 1.1, log10(p) 0.0 to 1.1	484
1	Cluster 493: 1/34 pixels shown, logFC 0.5 to 2.3, log10(p) 0.2 to 1.7	493
1	Cluster 514: 135/154 pixels shown, logFC -1.4 to 0.9, log10(p) 0.0 to 2.4	514
1	Cluster 558: 134/136 pixels shown, logFC -1.9 to 0.4, log10(p) 0.0 to 2.3	558
1	Cluster 567: 3/3 pixels shown, logFC 0.4 to 1.8, log10(p) 0.2 to 0.7	567
1	Cluster 580: 2/2 pixels shown, logFC -3.1 to -1.6, log10(p) 0.6 to 1.0	580
1	Cluster 643: 19/19 pixels shown, logFC -1.2 to 1.0, log10(p) 0.0 to 0.5	643
1	Cluster 656: 2/5 pixels shown, logFC 0.5 to 1.0, log10(p) 0.2 to 0.4	656
1	Cluster 659: 6/6 pixels shown, logFC -2.3 to -0.7, log10(p) 0.3 to 1.5	659
1	Cluster 667: 5/5 pixels shown, logFC -2.0 to -0.5, log10(p) 0.5 to 2.9	667
1	Cluster 760: 4/4 pixels shown, logFC -2.6 to -1.6, log10(p) 0.4 to 1.0	760
1	Cluster 813: 78/78 pixels shown, logFC -0.8 to 1.4, log10(p) 0.0 to 1.5	813
1	Cluster 861: 1/1 pixels shown, logFC -2.6 to -2.6, log10(p) 0.7 to 0.7	861
1	Cluster 917: 4/4 pixels shown, logFC 0.8 to 2.1, log10(p) 0.4 to 1.0	917
