x	y	showSelected1
3.2291697025391	2	1
2.57518784492766	1	2
2.49415459401844	1.58496250072116	3
2.09342168516224	1	4
1.77085201164214	0	5
1.9731278535997	1	6
2.49692964807322	1	7
2.00432137378264	0	8
2.04921802267018	0	9
1.86923171973098	1	10
1.47712125471966	0	11
3.40036527334994	2.32192809488736	12
3.20221577580113	1.58496250072116	13
2.63346845557959	1	14
2.7419390777292	2	15
2.72835378202123	0	16
1.568201724067	0	17
3.34044411484012	1.58496250072116	18
3.02077548819356	2	19
2.72916478969277	1.58496250072116	20
2.73399928653839	1	21
1.70757017609794	1	22
2.08278537031645	0	23
2.03342375548695	1	24
2.97034687623009	1	25
2.98407703390283	2	26
2.25042000230889	0	27
1.07918124604762	0	28
2.30319605742049	1	29
2.17609125905568	1	30
2.62634036737504	1	31
1.36172783601759	1	32
2.46239799789896	1	33
2.86391737695786	1	34
3.02857125269254	1.58496250072116	35
2.74585519517373	0	36
3.16938049531195	2	37
3.28239550474253	2.32192809488736	38
2.03342375548695	0	39
2.47712125471966	1	40
2.44404479591808	1	41
3.35640832703898	2.32192809488736	42
2.49692964807322	0	43
2.75891189239797	1	44
2.68663626926229	2	45
1.04139268515822	0	46
2.76417613239033	0	47
3.16613397030511	1.58496250072116	48
2.65513843481138	1	49
1.63346845557959	1	50
2.72916478969277	1	51
3.10619089726342	1	52
2.06818586174616	0	53
2.28330122870355	0	54
1.14612803567824	0	55
2.15533603746506	0	56
1.6232492903979	1	57
2.68304703823885	1	58
2.66086547800387	1.58496250072116	59
2.19865708695442	0	60
2.54157924394658	0	61
2.27415784926368	1	62
2.55144999797288	1	63
2.68124123737559	0	64
3.31260043926126	1	65
1.80617997398389	0	66
1.49136169383427	0	67
2.76789761601809	2	68
3.46044678388072	1.58496250072116	69
1.66275783168157	0	70
2.22271647114758	0	71
3.35945602012099	2.8073549220576	72
2.24303804868629	0	73
1.64345267648619	0	74
2.92685670894969	1.58496250072116	75
3.19975517725347	2	76
1.75587485567249	1	77
1.76342799356294	0	78
2.16731733474818	1	79
2.2148438480477	0	80
2.16435285578444	1	81
2.16136800223497	1	82
2.24303804868629	0	83
3.00646604224923	1	84
1.93951925261862	0	85
2.38916608436453	0	86
2.60530504614111	1	87
2.98272338766855	1.58496250072116	88
3.06707085604537	1	89
2.26717172840301	1	90
1.41497334797082	0	91
1.74036268949424	0	92
1.25527250510331	0	93
1.82607480270083	0	94
2.41161970596323	0	95
1.46239799789896	0	96
0.903089986991944	0	97
2.8926510338773	0	98
2.15228834438306	0	99
1.61278385671974	0	100
0.954242509439325	0	101
3.10516942799933	1.58496250072116	102
1.14612803567824	0	103
1.79239168949825	0	104
2.30102999566398	0	105
1.23044892137827	0	106
2.51982799377572	1	107
2.20951501454263	0	108
1.14612803567824	0	109
2.37657695705651	0	110
2.03742649794062	0	111
1.75587485567249	0	112
1.39794000867204	1	113
1.67209785793572	1	114
1.67209785793572	1	115
1.94448267215017	0	116
3.22788670461367	1.58496250072116	117
2.94743372188705	1.58496250072116	118
0.845098040014257	0	119
2.22530928172586	0	120
2.86391737695786	1	121
2.19865708695442	1	122
1.04139268515822	0	123
1.77085201164214	0	124
2.80617997398389	1	125
1.20411998265592	0	126
2.90633504180509	2	127
1.77815125038364	0	128
2.76492298464989	1	129
0.698970004336019	0	130
2.86033800657099	1	131
2.42813479402879	0	132
2.55144999797288	1	133
0.845098040014257	0	134
2.07918124604762	1	135
1	0	136
2.34439227368511	1	137
1.88081359228079	0	138
2.78390357927274	0	139
1.5910646070265	0	140
1.83250891270624	1	141
3.04649516433471	1.58496250072116	142
2.04139268515823	0	143
1.07918124604762	1	144
1.57978359661681	1	145
2.49136169383427	1.58496250072116	146
1.88649072517248	0	147
1.23044892137827	0	148
1.79239168949825	1	149
1.27875360095283	0	150
1	1	151
1.27875360095283	0	152
1.32221929473392	0	153
1.85733249643127	1	154
1.27875360095283	0	155
1.27875360095283	0	156
1.79934054945358	0	157
1.73239375982297	1	158
2.55870857053317	1	159
0.301029995663981	0	160
2.28555730900777	1	161
1.17609125905568	0	162
1.65321251377534	0	163
1.36172783601759	0	164
3.24204423936955	2	165
1.568201724067	0	166
1	0	167
1.94939000664491	0	168
2.34242268082221	1	169
2.20139712432045	1	170
2.46389298898591	1	171
1.14612803567824	0	172
2.06445798922692	0	173
1.11394335230684	0	174
2.97726621242729	2	175
2.47567118832443	0	176
1.51851393987789	0	177
3.13129779659762	1	178
1.27875360095283	0	179
2.17318626841227	0	180
0.301029995663981	0	181
2.31175386105575	0	182
2.27415784926368	0	183
1.84509804001426	0	184
1.38021124171161	0	185
1.81954393554187	1	186
1.84509804001426	0	187
1.04139268515822	0	188
2.11058971029925	0	189
1.77815125038364	1.58496250072116	190
1.54406804435028	0	191
2.4345689040342	1	192
1.32221929473392	0	193
1.6232492903979	0	194
1.46239799789896	0	195
1.50514997831991	0	196
2.3541084391474	0	197
1.93449845124357	0	198
2.40483371661994	1	199
1.86332286012046	1	200
0.903089986991944	1	201
2.21748394421391	0	202
1.36172783601759	0	203
