fill	x	y	xmin	xmax	ymin	ymax
#000000	0	0	-0.125	0.125	-2.5	2.5
#0B0B0B	0.25	0	0.125	0.375	-2.5	2.5
#191919	-0.5	0	-0.625	-0.375	-2.5	2.5
#0A0A0A	-0.25	0	-0.375	-0.125	-2.5	2.5
#181818	0.5	0	0.375	0.625	-2.5	2.5
#373737	1	0	0.875	1.125	-2.5	2.5
#272727	-0.75	0	-0.875	-0.625	-2.5	2.5
#3A3A3A	-1	0	-1.125	-0.875	-2.5	2.5
#484848	1.25	0	1.125	1.375	-2.5	2.5
#282828	0.75	0	0.625	0.875	-2.5	2.5
#ADADAD	-1.5	5	-1.625	-1.375	2.5	7.5
#676767	1.75	0	1.625	1.875	-2.5	2.5
#767676	-2	0	-2.125	-1.875	-2.5	2.5
#595959	-1.5	0	-1.625	-1.375	-2.5	2.5
#535353	1.5	0	1.375	1.625	-2.5	2.5
#8C8C8C	-3	0	-3.125	-2.875	-2.5	2.5
#AFAFAF	-3.75	0	-3.875	-3.625	-2.5	2.5
#929292	3.25	0	3.125	3.375	-2.5	2.5
#494949	-1.25	0	-1.375	-1.125	-2.5	2.5
#818181	-2.5	0	-2.625	-2.375	-2.5	2.5
#696969	-1.75	0	-1.875	-1.625	-2.5	2.5
#6F6F6F	2	0	1.875	2.125	-2.5	2.5
#868686	2.75	0	2.625	2.875	-2.5	2.5
#767676	-0.75	5	-0.875	-0.625	2.5	7.5
#B7B7B7	-2	5	-2.125	-1.875	2.5	7.5
#828282	-2.25	0	-2.375	-2.125	-2.5	2.5
#C0C0C0	-2.25	5	-2.375	-2.125	2.5	7.5
#9D9D9D	-3.5	0	-3.625	-3.375	-2.5	2.5
#707070	-0.5	5	-0.625	-0.375	2.5	7.5
#737373	0.75	5	0.625	0.875	2.5	7.5
#909090	-1	5	-1.125	-0.875	2.5	7.5
#A8A8A8	-1	10	-1.125	-0.875	7.5	12.5
#A2A2A2	-2.75	0	-2.875	-2.625	-2.5	2.5
#9F9F9F	-1.25	5	-1.375	-1.125	2.5	7.5
#8A8A8A	2.25	0	2.125	2.375	-2.5	2.5
#818181	1	5	0.875	1.125	2.5	7.5
#AEAEAE	1.25	10	1.125	1.375	7.5	12.5
#D3D3D3	-2.75	5	-2.875	-2.625	2.5	7.5
#E1E1E1	0.5	10	0.375	0.625	7.5	12.5
#A9A9A9	1	10	0.875	1.125	7.5	12.5
#6C6C6C	0.5	5	0.375	0.625	2.5	7.5
#8E8E8E	1.25	5	1.125	1.375	2.5	7.5
#A4A4A4	1.5	5	1.375	1.625	2.5	7.5
#E1E1E1	-4.5	0	-4.625	-4.375	-2.5	2.5
#ADADAD	-0.75	10	-0.875	-0.625	7.5	12.5
#FFFFFF	-1.25	20	-1.375	-1.125	17.5	22.5
#9E9E9E	3.5	0	3.375	3.625	-2.5	2.5
#AAAAAA	0.75	10	0.625	0.875	7.5	12.5
#E1E1E1	2.5	5	2.375	2.625	2.5	7.5
#969696	2.5	0	2.375	2.625	-2.5	2.5
#A5A5A5	4	0	3.875	4.125	-2.5	2.5
#D3D3D3	1	15	0.875	1.125	12.5	17.5
#B7B7B7	-1.75	5	-1.875	-1.625	2.5	7.5
#C0C0C0	-4	0	-4.125	-3.875	-2.5	2.5
#A5A5A5	1.75	5	1.625	1.875	2.5	7.5
#B9B9B9	2.25	5	2.125	2.375	2.5	7.5
#9F9F9F	-0.25	5	-0.375	-0.125	2.5	7.5
#A3A3A3	0.25	5	0.125	0.375	2.5	7.5
#ECECEC	2.75	5	2.625	2.875	2.5	7.5
#B9B9B9	3	0	2.875	3.125	-2.5	2.5
#BBBBBB	2	5	1.875	2.125	2.5	7.5
#ECECEC	4.5	5	4.375	4.625	2.5	7.5
#CACACA	-4.25	0	-4.375	-4.125	-2.5	2.5
#E1E1E1	4.75	5	4.625	4.875	2.5	7.5
#D3D3D3	-2.5	5	-2.625	-2.375	2.5	7.5
#FFFFFF	-4.75	5	-4.875	-4.625	2.5	7.5
#C6C6C6	-1.25	10	-1.375	-1.125	7.5	12.5
#D3D3D3	-5	5	-5.125	-4.875	2.5	7.5
#ECECEC	-1.5	10	-1.625	-1.375	7.5	12.5
#B2B2B2	4.25	0	4.125	4.375	-2.5	2.5
#FFFFFF	1.5	15	1.375	1.625	12.5	17.5
#D9D9D9	1.25	15	1.125	1.375	12.5	17.5
#ECECEC	1.5	10	1.375	1.625	7.5	12.5
#FFFFFF	1.25	20	1.125	1.375	17.5	22.5
#E1E1E1	3.25	5	3.125	3.375	2.5	7.5
#FFFFFF	4.5	0	4.375	4.625	-2.5	2.5
#FFFFFF	-4.5	5	-4.625	-4.375	2.5	7.5
#FFFFFF	3.5	5	3.375	3.625	2.5	7.5
#FFFFFF	-3.5	5	-3.625	-3.375	2.5	7.5
#D9D9D9	-1	15	-1.125	-0.875	12.5	17.5
#E1E1E1	-3.25	5	-3.375	-3.125	2.5	7.5
#ECECEC	-1.25	15	-1.375	-1.125	12.5	17.5
#FFFFFF	0.75	15	0.625	0.875	12.5	17.5
#E1E1E1	-0.75	15	-0.875	-0.625	12.5	17.5
#ECECEC	-1.5	15	-1.625	-1.375	12.5	17.5
#D9D9D9	-0.5	10	-0.625	-0.375	7.5	12.5
#ECECEC	-1.75	15	-1.875	-1.625	12.5	17.5
#FFFFFF	-2.25	25	-2.375	-2.125	22.5	27.5
#FFFFFF	1.75	15	1.625	1.875	12.5	17.5
